Record Length,2500,Points,-303.99998650E-6,-19.9999996E-3,,Record Length,2500,Points,-303.99998650E-6,79.999998212E-3,
Sample Interval,400.00000467E-9,s,-303.59998345E-6,0.0,,Sample Interval,400.00000467E-9,s,-303.59998345E-6,79.999998212E-3,
Trigger Point,759.999957367,Samples,-303.19998041E-6,19.9999996E-3,,Trigger Point,759.999957367,Samples,-303.19998041E-6,79.999998212E-3,
,,,-302.79997736E-6,19.9999996E-3,,,,,-302.79997736E-6,79.999998212E-3,
,,,-302.39997432E-6,19.9999996E-3,,,,,-302.39997432E-6,79.999998212E-3,
,,,-302.00000037E-6,19.9999996E-3,,,,,-302.00000037E-6,79.999998212E-3,
Source,CH1,,-301.59999733E-6,19.9999996E-3,,Source,CH2,,-301.59999733E-6,79.999998212E-3,
Vertical Units,Volts,,-301.19999428E-6,19.9999996E-3,,Vertical Units,Volts,,-301.19999428E-6,79.999998212E-3,
Vertical Scale,499.999988824E-3,,-300.79999124E-6,0.0,,Vertical Scale,2.0000000,,-300.79999124E-6,0.0,
Vertical Offset,0,,-300.39998819E-6,19.9999996E-3,,Vertical Offset,0,,-300.39998819E-6,79.999998212E-3,
Horizontal Units,s,,-299.99998515E-6,39.99999911E-3,,Horizontal Units,s,,-299.99998515E-6,0.0,
Horizontal Scale,100.0000012E-6,,-299.59998210E-6,19.9999996E-3,,Horizontal Scale,100.0000012E-6,,-299.59998210E-6,79.999998212E-3,
Pt Fmt,Y,,-299.19997905E-6,0.0,,Pt Fmt,Y,,-299.19997905E-6,0.0,
Yzero,0.0,,-298.79997601E-6,0.0,,Yzero,1.000000,,-298.79997601E-6,0.0,
Probe Atten,1.000000,,-298.39997296E-6,19.9999996E-3,,Probe Atten,1.000000,,-298.39997296E-6,159.99999642E-3,
,,,-297.99999902E-6,19.9999996E-3,,,,,-297.99999902E-6,79.999998212E-3,
Note,TDS 1002B - 4:13:06 PM   2/22/2023,,-297.59999597E-6,19.9999996E-3,,Note,TDS 1002B - 4:13:06 PM   2/22/2023,,-297.59999597E-6,0.0,
,,,-297.19999293E-6,39.99999911E-3,,,,,-297.19999293E-6,79.999998212E-3,
,,,-296.79998988E-6,19.9999996E-3,,,,,-296.79998988E-6,79.999998212E-3,
,,,-296.39998684E-6,19.9999996E-3,,,,,-296.39998684E-6,159.99999642E-3,
,,,-295.99998379E-6,0.0,,,,,-295.99998379E-6,79.999998212E-3,
,,,-295.59998075E-6,39.99999911E-3,,,,,-295.59998075E-6,79.999998212E-3,
,,,-295.19997770E-6,39.99999911E-3,,,,,-295.19997770E-6,79.999998212E-3,
,,,-294.79997465E-6,39.99999911E-3,,,,,-294.79997465E-6,79.999998212E-3,
,,,-294.40000071E-6,19.9999996E-3,,,,,-294.40000071E-6,79.999998212E-3,
,,,-293.99999767E-6,39.99999911E-3,,,,,-293.99999767E-6,159.99999642E-3,
,,,-293.59999462E-6,19.9999996E-3,,,,,-293.59999462E-6,159.99999642E-3,
,,,-293.19999157E-6,19.9999996E-3,,,,,-293.19999157E-6,159.99999642E-3,
,,,-292.79998853E-6,19.9999996E-3,,,,,-292.79998853E-6,79.999998212E-3,
,,,-292.39998548E-6,19.9999996E-3,,,,,-292.39998548E-6,159.99999642E-3,
,,,-291.99998244E-6,0.0,,,,,-291.99998244E-6,159.99999642E-3,
,,,-291.59997939E-6,0.0,,,,,-291.59997939E-6,79.999998212E-3,
,,,-291.19997635E-6,19.9999996E-3,,,,,-291.19997635E-6,79.999998212E-3,
,,,-290.79997330E-6,0.0,,,,,-290.79997330E-6,159.99999642E-3,
,,,-290.39999936E-6,0.0,,,,,-290.39999936E-6,79.999998212E-3,
,,,-289.99999631E-6,19.9999996E-3,,,,,-289.99999631E-6,79.999998212E-3,
,,,-289.59999327E-6,19.9999996E-3,,,,,-289.59999327E-6,79.999998212E-3,
,,,-289.19999022E-6,19.9999996E-3,,,,,-289.19999022E-6,159.99999642E-3,
,,,-288.79998717E-6,19.9999996E-3,,,,,-288.79998717E-6,159.99999642E-3,
,,,-288.39998413E-6,19.9999996E-3,,,,,-288.39998413E-6,159.99999642E-3,
